id_registro,codigo_producto,categoria,laboratorio,ciudad,temporada,metodo_reabastecimiento,precio_unitario,costo_unitario,margen_unitario,stock_actual,stock_minimo,stock_maximo,demanda_promedio_diaria,desviacion_demanda,ventas_ultimos_30_dias,quiebres_stock_ultimos_6m,lead_time_dias,dias_para_vencer,descuento_activo,es_esencial,requiere_formula,categoria_consenso_cluster,confianza_consenso,categoria_reevaluada
4112,MED-5111,Antigripales,Abbott,Bogotá,Alta (Invierno),Manual,20371.9,15023.38,5348.52,39,15,375,5.9,2.86,197,1,8,750,1,0,0,Pediatría,1.0,Pediatría
4113,MED-5112,Diabetes,La Santé,Cali,Alta (Invierno),Proveedor Programado,3424.62,2204.96,1219.66,213,36,133,27.8,7.91,840,2,14,356,1,1,1,Pediatría,0.75,Pediatría
4114,MED-5113,Analgésicos,Pfizer,Cali,Alta (Epidemia),Proveedor Programado,11593.13,7436.86,4156.27,371,64,410,16.39,9.51,454,2,5,258,1,0,0,Dermatológicos,0.25,Analgésicos
4115,MED-5114,Antibióticos,Tecnoquímicas,Cali,Normal,Automático (ML),41438.28,30952.3,10485.98,155,14,382,31.53,4.98,947,3,13,789,1,0,0,Pediatría,0.5,Antibióticos
4116,MED-5115,Dermatológicos,Genfar,Barranquilla,Normal,Manual,11260.97,9465.4,1795.57,428,73,366,28.14,9.76,852,2,9,73,1,1,0,Dermatológicos,0.25,Dermatológicos
4117,MED-5116,Antibióticos,Tecnoquímicas,Barranquilla,Normal,Manual,18782.8,12903.83,5878.97,295,67,231,17.6,6.07,494,1,9,825,1,0,0,Cardiovasculares,0.5,Antibióticos
4118,MED-5117,Higiene Personal,Roche,Medellín,Promoción,Proveedor Programado,58033.25,39116.16,18917.09,303,66,380,17.77,1.21,535,0,14,112,0,1,1,Gastrointestinales,0.25,Higiene Personal
4119,MED-5118,Gastrointestinales,Tecnoquímicas,Barranquilla,Alta (Epidemia),Automático (ML),62268.46,39502.7,22765.76,270,49,239,17.13,9.6,518,0,2,138,0,1,0,Cardiovasculares,0.5,Gastrointestinales
4120,MED-5119,Cardiovasculares,Novartis,Cali,Alta (Invierno),Automático (ML),42924.46,33969.7,8954.76,388,52,149,25.62,7.37,781,1,14,479,1,0,1,Gastrointestinales,0.25,Cardiovasculares
4121,MED-5120,Analgésicos,Genfar,Cali,Alta (Epidemia),Proveedor Programado,32032.38,23244.43,8787.95,363,11,73,2.66,8.73,41,2,13,257,1,1,1,Pediatría,0.5,Analgésicos
4122,MED-5121,Pediatría,La Santé,Barranquilla,Promoción,Manual,55129.46,36753.52,18375.94,191,41,133,28.92,0.69,879,3,9,334,0,0,0,Pediatría,0.5,Pediatría
4123,MED-5122,Antibióticos,Pfizer,Cartagena,Promoción,Proveedor Programado,62241.59,38648.4,23593.19,314,74,203,4.03,3.83,139,3,3,443,0,0,1,Pediatría,0.5,Antibióticos
4124,MED-5123,Vitaminas,Genfar,Cartagena,Promoción,Proveedor Programado,40599.94,30876.96,9722.98,198,55,300,17.42,1.34,526,1,12,511,1,1,0,Pediatría,0.5,Vitaminas
4125,MED-5124,Antibióticos,Abbott,Medellín,Promoción,Proveedor Programado,63185.08,43192.15,19992.93,187,38,376,32.04,8.94,944,1,7,330,0,1,0,Dermatológicos,0.5,Antibióticos
4126,MED-5125,Pediatría,La Santé,Barranquilla,Normal,Proveedor Programado,76939.56,57041.01,19898.55,432,39,404,24.34,2.83,729,3,11,803,0,1,0,Pediatría,0.75,Pediatría
4127,MED-5126,Pediatría,Roche,Bogotá,Promoción,Proveedor Programado,26660.96,18997.4,7663.56,28,18,344,36.92,5.55,1088,1,10,718,1,0,0,Pediatría,0.75,Pediatría
4128,MED-5127,Antibióticos,Genfar,Barranquilla,Alta (Epidemia),Manual,47413.09,36915.71,10497.38,408,77,244,6.93,2.12,213,4,12,263,0,1,1,Cardiovasculares,0.75,Cardiovasculares
4129,MED-5128,Higiene Personal,Tecnoquímicas,Medellín,Promoción,Automático (ML),75216.04,55891.69,19324.35,472,62,433,31.61,3.1,963,0,6,854,0,0,1,Gastrointestinales,0.5,Higiene Personal
4130,MED-5129,Vitaminas,Abbott,Cartagena,Alta (Epidemia),Proveedor Programado,62639.89,39657.72,22982.17,190,14,385,35.81,8.6,1105,5,9,179,1,0,1,Pediatría,1.0,Pediatría
4131,MED-5130,Vitaminas,Roche,Cali,Alta (Epidemia),Automático (ML),12831.95,9915.49,2916.46,55,32,399,27.24,7.44,817,1,1,35,1,1,1,Pediatría,0.5,Vitaminas
4132,MED-5131,Dermatológicos,MK,Bogotá,Promoción,Proveedor Programado,16738.48,11077.8,5660.68,323,74,459,29.85,3.1,898,0,5,162,1,1,0,Dermatológicos,0.5,Dermatológicos
4133,MED-5132,Diabetes,La Santé,Medellín,Normal,Manual,69238.82,43615.9,25622.92,175,41,429,3.46,8.8,87,1,10,533,0,1,0,Pediatría,0.5,Diabetes
4134,MED-5133,Diabetes,Genfar,Cali,Alta (Epidemia),Automático (ML),40900.06,24876.91,16023.15,485,16,380,12.49,5.06,396,0,5,696,1,1,0,Pediatría,1.0,Pediatría
4135,MED-5134,Antigripales,La Santé,Bogotá,Promoción,Proveedor Programado,5239.63,4395.02,844.61,47,64,130,1.71,1.87,73,0,13,585,0,0,0,Pediatría,0.5,Antigripales
4136,MED-5135,Cardiovasculares,Tecnoquímicas,Cartagena,Promoción,Proveedor Programado,54149.16,33821.55,20327.61,354,17,209,35.81,7.06,1085,3,12,768,0,0,0,Pediatría,0.5,Cardiovasculares
4137,MED-5136,Antibióticos,Abbott,Bogotá,Promoción,Proveedor Programado,21233.02,16014.8,5218.22,18,14,335,33.01,2.21,970,1,13,393,0,0,1,Pediatría,1.0,Pediatría
4138,MED-5137,Gastrointestinales,Abbott,Barranquilla,Normal,Proveedor Programado,66223.38,43694.25,22529.13,339,13,142,21.43,6.86,629,2,8,93,0,0,1,Dermatológicos,0.25,Gastrointestinales
4139,MED-5138,Pediatría,Tecnoquímicas,Cartagena,Alta (Epidemia),Manual,72176.79,51926.94,20249.85,162,38,368,7.45,1.7,248,1,10,873,1,0,0,Pediatría,0.5,Pediatría
4140,MED-5139,Gastrointestinales,La Santé,Medellín,Alta (Invierno),Proveedor Programado,51969.05,39902.11,12066.94,65,26,184,5.78,3.3,163,1,13,839,0,1,0,Cardiovasculares,0.5,Gastrointestinales
4141,MED-5140,Higiene Personal,Abbott,Cali,Promoción,Proveedor Programado,53068.45,34873.06,18195.39,260,78,165,16.64,0.99,492,0,11,496,1,0,0,Pediatría,0.5,Higiene Personal
4142,MED-5141,Analgésicos,MK,Barranquilla,Alta (Epidemia),Automático (ML),11920.49,9574.83,2345.66,434,24,287,21.77,4.16,686,2,9,374,1,1,1,Pediatría,0.5,Analgésicos
4143,MED-5142,Antibióticos,Pfizer,Cali,Alta (Invierno),Proveedor Programado,76649.01,60256.04,16392.97,479,26,180,5.61,1.35,148,2,8,719,0,1,0,Cardiovasculares,0.5,Antibióticos
4144,MED-5143,Higiene Personal,Roche,Cali,Normal,Proveedor Programado,73937.31,61268.2,12669.11,139,35,377,7.22,7.95,225,0,13,615,0,1,0,Pediatría,0.5,Higiene Personal
4145,MED-5144,Antibióticos,Sanofi,Bogotá,Normal,Automático (ML),8836.01,6948.93,1887.08,71,50,378,32.8,3.77,988,1,11,212,1,1,1,Pediatría,0.75,Pediatría
4146,MED-5145,Cardiovasculares,Pfizer,Bogotá,Alta (Invierno),Manual,50682.95,38501.83,12181.12,216,23,100,36.59,8.37,1073,3,5,532,1,1,1,Pediatría,0.75,Pediatría
4147,MED-5146,Vitaminas,Tecnoquímicas,Barranquilla,Alta (Invierno),Proveedor Programado,10870.47,7863.98,3006.49,427,48,202,34.14,7.07,1043,1,11,673,1,0,0,Dermatológicos,0.5,Vitaminas
4148,MED-5147,Diabetes,Abbott,Cali,Promoción,Automático (ML),32840.12,20634.97,12205.15,175,57,155,27.71,4.02,823,3,14,853,0,0,1,Pediatría,0.75,Pediatría
4149,MED-5148,Higiene Personal,Novartis,Bogotá,Alta (Invierno),Automático (ML),28448.64,21077.64,7371.0,168,66,442,25.66,1.38,781,4,13,817,0,0,1,Pediatría,0.5,Higiene Personal
4150,MED-5149,Antibióticos,MK,Bogotá,Normal,Proveedor Programado,24684.89,17948.58,6736.31,256,23,201,10.19,2.48,308,1,14,239,0,0,1,Pediatría,0.5,Antibióticos
4151,MED-5150,Diabetes,Roche,Cartagena,Normal,Proveedor Programado,53103.74,36109.03,16994.71,252,20,79,4.97,1.03,152,0,7,675,1,1,1,Dermatológicos,0.25,Diabetes
4152,MED-5151,Analgésicos,MK,Cartagena,Promoción,Automático (ML),15861.59,9778.49,6083.1,472,33,149,11.13,3.47,345,0,13,868,0,0,1,Pediatría,0.75,Pediatría
4153,MED-5152,Diabetes,Pfizer,Barranquilla,Alta (Epidemia),Automático (ML),3926.68,2484.23,1442.45,363,23,246,35.04,1.21,1015,1,6,409,0,0,0,Pediatría,0.5,Diabetes
4154,MED-5153,Analgésicos,Genfar,Barranquilla,Normal,Proveedor Programado,39741.15,31877.92,7863.23,40,24,287,2.91,3.21,64,2,9,318,0,1,0,Pediatría,0.5,Analgésicos
4155,MED-5154,Antigripales,Abbott,Cartagena,Normal,Proveedor Programado,38886.13,26355.4,12530.73,30,43,370,24.05,5.92,729,1,13,756,1,1,0,Dermatológicos,0.25,Antigripales
4156,MED-5155,Vitaminas,Bayer,Barranquilla,Normal,Proveedor Programado,72313.5,44743.11,27570.39,139,50,243,22.94,5.77,680,0,12,659,0,1,1,Gastrointestinales,0.5,Vitaminas
4157,MED-5156,Pediatría,MK,Barranquilla,Promoción,Proveedor Programado,43849.96,27555.47,16294.49,309,15,356,33.54,3.07,1014,1,6,100,1,1,1,Pediatría,0.75,Pediatría
4158,MED-5157,Vitaminas,Roche,Barranquilla,Alta (Epidemia),Manual,62454.77,37611.8,24842.97,292,34,322,39.99,7.74,1206,0,11,188,1,1,1,Dermatológicos,0.5,Vitaminas
4159,MED-5158,Gastrointestinales,Sanofi,Cali,Promoción,Manual,52225.46,44220.65,8004.81,411,45,222,16.69,1.54,524,0,4,895,1,1,1,Pediatría,0.5,Gastrointestinales
4160,MED-5159,Gastrointestinales,Tecnoquímicas,Bogotá,Alta (Invierno),Proveedor Programado,12887.93,9922.06,2965.87,344,55,143,5.51,7.93,147,5,13,315,0,1,1,Pediatría,0.5,Gastrointestinales
4161,MED-5160,Diabetes,Abbott,Cartagena,Alta (Epidemia),Manual,41535.09,33155.55,8379.54,457,31,172,11.2,7.36,334,2,7,459,0,0,1,Pediatría,1.0,Pediatría
4162,MED-5161,Gastrointestinales,MK,Medellín,Normal,Manual,5755.91,4837.07,918.84,206,27,320,10.8,6.76,325,0,8,145,1,0,1,Pediatría,0.75,Pediatría
4163,MED-5162,Pediatría,Genfar,Bogotá,Alta (Invierno),Manual,78753.26,55667.32,23085.94,294,52,333,16.49,5.03,507,3,1,305,1,1,1,Pediatría,0.5,Pediatría
4164,MED-5163,Vitaminas,La Santé,Barranquilla,Alta (Invierno),Manual,49902.9,34292.64,15610.26,422,20,299,21.14,7.26,643,1,13,639,0,0,1,Gastrointestinales,0.5,Vitaminas
4165,MED-5164,Dermatológicos,Bayer,Barranquilla,Alta (Invierno),Automático (ML),50738.53,37909.2,12829.33,358,51,262,37.39,9.42,1127,1,4,602,0,1,1,Antigripales,0.25,Dermatológicos
4166,MED-5165,Vitaminas,MK,Cali,Promoción,Automático (ML),11294.42,9552.82,1741.6,165,66,238,21.51,2.43,641,1,9,435,1,1,0,Pediatría,0.5,Vitaminas
4167,MED-5166,Vitaminas,La Santé,Cartagena,Alta (Invierno),Automático (ML),38959.71,30058.13,8901.58,285,35,138,2.55,0.97,75,2,2,299,0,0,1,Cardiovasculares,0.25,Vitaminas
4168,MED-5167,Antigripales,Sanofi,Barranquilla,Alta (Invierno),Manual,70224.72,57318.3,12906.42,289,43,111,14.27,9.66,407,3,10,183,0,1,1,Dermatológicos,0.25,Antigripales
4169,MED-5168,Antigripales,Genfar,Cali,Alta (Invierno),Manual,12235.08,8940.96,3294.12,476,42,191,19.77,6.2,595,1,6,178,1,1,0,Pediatría,0.5,Antigripales
4170,MED-5169,Higiene Personal,Genfar,Barranquilla,Alta (Invierno),Manual,65688.46,49664.98,16023.48,306,35,135,21.09,8.3,661,2,11,422,1,0,0,Dermatológicos,0.5,Higiene Personal
4171,MED-5170,Gastrointestinales,Roche,Medellín,Normal,Manual,28439.13,22373.77,6065.36,268,36,329,30.0,2.66,881,0,8,506,0,0,1,Pediatría,0.5,Gastrointestinales
4172,MED-5171,Analgésicos,Bayer,Cartagena,Alta (Epidemia),Manual,38891.09,32443.86,6447.23,165,70,424,15.37,8.03,466,3,5,66,0,1,0,Pediatría,0.75,Pediatría
4173,MED-5172,Antigripales,Abbott,Bogotá,Alta (Epidemia),Manual,60724.62,51279.92,9444.7,78,71,240,30.33,9.25,889,0,14,559,0,0,0,Gastrointestinales,0.5,Antigripales
4174,MED-5173,Antibióticos,Novartis,Cartagena,Alta (Invierno),Proveedor Programado,32042.42,23358.97,8683.45,460,78,442,32.28,9.37,950,0,11,257,1,1,1,Dermatológicos,0.25,Antibióticos
4175,MED-5174,Antibióticos,MK,Cali,Promoción,Proveedor Programado,35731.72,21675.06,14056.66,413,49,197,22.42,1.59,680,3,6,421,0,1,1,Pediatría,0.5,Antibióticos
4176,MED-5175,Antigripales,Abbott,Bogotá,Alta (Epidemia),Proveedor Programado,10596.0,7220.72,3375.28,355,64,165,15.38,2.7,464,1,10,532,0,1,1,Pediatría,0.5,Antigripales
4177,MED-5176,Pediatría,Sanofi,Cartagena,Normal,Proveedor Programado,49079.92,30898.49,18181.43,341,10,89,22.83,4.15,689,4,3,547,1,1,1,Pediatría,0.75,Pediatría
4178,MED-5177,Gastrointestinales,Tecnoquímicas,Cali,Alta (Invierno),Manual,63022.4,51120.16,11902.24,89,29,353,13.2,4.6,390,0,1,196,1,1,0,Cardiovasculares,0.5,Gastrointestinales
4179,MED-5178,Diabetes,Roche,Medellín,Promoción,Automático (ML),57714.81,47993.33,9721.48,251,31,347,4.41,5.16,131,1,3,676,0,1,0,Pediatría,0.5,Diabetes
4180,MED-5179,Vitaminas,Abbott,Medellín,Promoción,Proveedor Programado,37951.01,22903.42,15047.59,203,17,174,25.15,9.46,798,1,14,846,1,0,1,Pediatría,0.5,Vitaminas
4181,MED-5180,Vitaminas,Novartis,Cartagena,Alta (Invierno),Proveedor Programado,70740.33,52471.68,18268.65,205,15,76,29.76,4.53,902,1,5,450,0,0,1,Antigripales,0.25,Vitaminas
4182,MED-5181,Pediatría,Roche,Barranquilla,Alta (Invierno),Proveedor Programado,8779.21,5585.75,3193.46,451,26,325,21.77,3.73,652,0,1,517,0,0,1,Pediatría,0.5,Pediatría
4183,MED-5182,Analgésicos,Genfar,Medellín,Normal,Proveedor Programado,65148.5,47234.86,17913.64,210,30,171,4.62,8.14,153,1,5,159,1,1,1,Dermatológicos,0.25,Analgésicos
4184,MED-5183,Gastrointestinales,Pfizer,Bogotá,Alta (Invierno),Automático (ML),41673.33,32904.13,8769.2,295,15,152,5.71,3.41,155,1,10,176,0,1,1,Dermatológicos,0.5,Gastrointestinales
4185,MED-5184,Cardiovasculares,Novartis,Barranquilla,Normal,Automático (ML),32502.61,21737.44,10765.17,454,17,74,1.37,1.6,18,0,5,33,1,0,1,Pediatría,0.5,Cardiovasculares
4186,MED-5185,Diabetes,Sanofi,Barranquilla,Normal,Automático (ML),59276.82,42483.18,16793.64,441,23,376,36.2,4.12,1106,1,12,395,1,0,0,Gastrointestinales,0.5,Diabetes
4187,MED-5186,Higiene Personal,Roche,Cali,Normal,Proveedor Programado,7194.59,4697.48,2497.11,218,66,415,25.21,5.81,763,1,12,529,0,0,1,Dermatológicos,0.25,Higiene Personal
4188,MED-5187,Vitaminas,Tecnoquímicas,Medellín,Promoción,Automático (ML),31636.66,22432.76,9203.9,357,39,304,22.98,2.84,684,2,9,72,0,0,0,Pediatría,1.0,Pediatría
4189,MED-5188,Gastrointestinales,La Santé,Cartagena,Promoción,Manual,4970.23,3615.89,1354.34,389,46,352,8.99,5.01,255,0,11,244,1,1,0,Pediatría,0.5,Gastrointestinales
4190,MED-5189,Pediatría,Sanofi,Medellín,Alta (Epidemia),Proveedor Programado,25217.12,20931.19,4285.93,365,59,454,27.79,7.72,849,1,14,360,1,1,0,Dermatológicos,0.25,Pediatría
4191,MED-5190,Antigripales,Novartis,Cartagena,Alta (Epidemia),Automático (ML),67259.7,50433.13,16826.57,253,76,439,2.77,2.37,68,3,4,456,1,1,1,Pediatría,0.5,Antigripales
4192,MED-5191,Cardiovasculares,La Santé,Medellín,Normal,Automático (ML),19244.72,13420.43,5824.29,71,72,196,30.08,3.42,902,3,5,847,0,1,0,Dermatológicos,0.5,Cardiovasculares
4193,MED-5192,Analgésicos,Bayer,Medellín,Normal,Manual,28448.68,23248.49,5200.19,139,31,339,11.49,8.02,313,0,3,244,0,1,0,Pediatría,0.75,Pediatría
4194,MED-5193,Cardiovasculares,Sanofi,Medellín,Alta (Invierno),Automático (ML),35370.3,21371.97,13998.33,151,30,367,38.47,1.25,1139,1,6,64,1,1,0,Pediatría,1.0,Pediatría
4195,MED-5194,Vitaminas,MK,Medellín,Alta (Epidemia),Proveedor Programado,11995.8,8553.96,3441.84,387,42,438,39.91,7.86,1202,3,10,160,1,1,0,Dermatológicos,0.25,Vitaminas
4196,MED-5195,Pediatría,Pfizer,Barranquilla,Promoción,Manual,3905.21,3187.7,717.51,360,45,263,2.98,6.85,122,3,6,849,0,0,0,Pediatría,1.0,Pediatría
4197,MED-5196,Pediatría,Bayer,Cali,Promoción,Automático (ML),28200.3,17571.57,10628.73,154,71,164,36.77,8.19,1104,0,4,604,0,1,0,Dermatológicos,0.75,Dermatológicos
4198,MED-5197,Vitaminas,Sanofi,Cali,Alta (Epidemia),Automático (ML),55681.12,46224.32,9456.8,241,46,195,11.35,1.44,363,4,6,439,0,1,1,Cardiovasculares,0.5,Vitaminas
4199,MED-5198,Pediatría,La Santé,Cali,Normal,Automático (ML),5159.73,3237.58,1922.15,342,64,253,25.01,8.56,761,2,7,529,1,0,0,Dermatológicos,0.5,Pediatría
4200,MED-5199,Pediatría,Genfar,Barranquilla,Normal,Automático (ML),16010.66,9751.58,6259.08,245,72,238,18.58,7.98,565,2,13,629,1,1,0,Dermatológicos,0.25,Pediatría
4201,MED-5200,Analgésicos,Tecnoquímicas,Cali,Promoción,Manual,73415.65,51132.89,22282.76,225,38,108,23.52,5.06,704,1,14,447,1,1,1,Gastrointestinales,0.5,Analgésicos
4202,MED-5201,Pediatría,Tecnoquímicas,Cali,Promoción,Manual,49980.51,37181.83,12798.68,292,75,394,9.59,7.91,259,2,13,718,0,1,0,Pediatría,0.75,Pediatría
4203,MED-5202,Gastrointestinales,MK,Cartagena,Normal,Proveedor Programado,49274.02,35481.22,13792.8,31,20,351,12.23,7.19,323,1,4,571,1,1,1,Dermatológicos,0.25,Gastrointestinales
4204,MED-5203,Gastrointestinales,Pfizer,Cartagena,Alta (Invierno),Automático (ML),16056.01,9870.34,6185.67,432,24,274,3.54,1.44,90,1,9,237,1,1,1,Pediatría,0.5,Gastrointestinales
4205,MED-5204,Antibióticos,Roche,Cartagena,Alta (Invierno),Automático (ML),37846.22,24342.32,13503.9,491,19,118,36.18,1.11,1106,1,6,96,1,0,1,Pediatría,0.75,Pediatría
4206,MED-5205,Gastrointestinales,Bayer,Cartagena,Promoción,Proveedor Programado,6893.72,5334.91,1558.81,404,14,249,19.72,0.73,585,0,7,858,1,0,0,Pediatría,0.75,Pediatría
4207,MED-5206,Cardiovasculares,MK,Cali,Normal,Manual,20275.76,13856.01,6419.75,279,63,345,33.5,1.55,1021,2,11,304,0,0,1,Dermatológicos,0.25,Cardiovasculares
4208,MED-5207,Dermatológicos,Sanofi,Cartagena,Alta (Invierno),Automático (ML),48444.19,38820.66,9623.53,276,50,134,6.78,3.66,213,1,4,633,0,1,0,Cardiovasculares,0.5,Dermatológicos
4209,MED-5208,Gastrointestinales,Tecnoquímicas,Cartagena,Promoción,Proveedor Programado,28703.39,19657.67,9045.72,91,61,209,1.71,2.7,65,2,8,536,1,0,0,Pediatría,0.5,Gastrointestinales
4210,MED-5209,Vitaminas,Pfizer,Cali,Promoción,Manual,42750.48,28389.2,14361.28,332,18,70,22.05,9.72,666,1,14,469,0,1,0,Pediatría,0.5,Vitaminas
4211,MED-5210,Analgésicos,Novartis,Cartagena,Normal,Manual,66946.97,44668.61,22278.36,432,74,414,35.6,8.38,1054,0,8,123,1,1,1,Dermatológicos,0.5,Analgésicos
4212,MED-5211,Pediatría,Tecnoquímicas,Barranquilla,Promoción,Manual,27252.12,21607.84,5644.28,390,18,345,33.06,2.77,968,3,6,480,1,0,0,Pediatría,0.75,Pediatría
4213,MED-5212,Diabetes,Sanofi,Cali,Promoción,Automático (ML),4484.38,3581.93,902.45,170,27,335,6.81,5.96,221,3,11,861,1,1,0,Pediatría,1.0,Pediatría
4214,MED-5213,Antibióticos,Sanofi,Bogotá,Alta (Invierno),Manual,63961.76,53899.5,10062.26,105,14,244,37.6,6.23,1122,3,13,893,0,1,0,Pediatría,0.5,Antibióticos
4215,MED-5214,Antigripales,Roche,Barranquilla,Alta (Epidemia),Automático (ML),70279.09,49864.18,20414.91,145,18,281,29.97,3.66,896,2,7,169,1,0,0,Gastrointestinales,0.25,Antigripales
4216,MED-5215,Analgésicos,Tecnoquímicas,Bogotá,Alta (Epidemia),Proveedor Programado,75418.08,60094.12,15323.96,63,26,324,31.02,3.22,923,1,14,717,0,0,0,Gastrointestinales,0.5,Analgésicos
4217,MED-5216,Gastrointestinales,MK,Cartagena,Promoción,Proveedor Programado,15552.79,9949.81,5602.98,161,51,349,38.69,3.57,1167,0,9,427,1,0,0,Dermatológicos,0.25,Gastrointestinales
4218,MED-5217,Antigripales,Novartis,Cali,Alta (Epidemia),Proveedor Programado,20506.89,13103.09,7403.8,240,26,164,30.36,4.99,935,2,13,362,0,0,0,Pediatría,0.5,Antigripales
4219,MED-5218,Pediatría,La Santé,Barranquilla,Alta (Invierno),Proveedor Programado,21834.39,14068.43,7765.96,385,23,217,14.95,7.72,439,1,1,396,0,0,0,Pediatría,0.75,Pediatría
4220,MED-5219,Antibióticos,MK,Cali,Alta (Epidemia),Automático (ML),53236.54,42637.36,10599.18,188,16,271,1.78,5.77,99,2,2,697,0,0,1,Cardiovasculares,0.5,Antibióticos
4221,MED-5220,Higiene Personal,Bayer,Barranquilla,Normal,Proveedor Programado,18679.02,14381.46,4297.56,273,23,97,39.8,8.32,1216,3,13,82,1,0,0,Pediatría,0.75,Pediatría
4222,MED-5221,Cardiovasculares,La Santé,Bogotá,Alta (Epidemia),Automático (ML),44735.54,26869.99,17865.55,467,58,275,26.31,6.58,808,1,6,543,0,0,0,Dermatológicos,0.5,Cardiovasculares
4223,MED-5222,Pediatría,Sanofi,Cartagena,Promoción,Manual,9396.19,7343.4,2052.79,443,39,244,34.71,6.54,1061,2,5,267,1,1,0,Pediatría,0.5,Pediatría
4224,MED-5223,Diabetes,Bayer,Cartagena,Normal,Proveedor Programado,61511.3,38708.39,22802.91,419,33,271,22.97,6.94,702,1,4,720,1,0,0,Pediatría,0.5,Diabetes
4225,MED-5224,Vitaminas,Novartis,Cali,Normal,Automático (ML),42995.43,30510.34,12485.09,373,40,377,11.92,7.38,368,0,11,533,0,1,0,Pediatría,0.75,Pediatría
4226,MED-5225,Vitaminas,Roche,Medellín,Alta (Invierno),Manual,15428.12,10396.44,5031.68,458,57,381,15.15,7.73,464,2,8,412,0,0,1,Pediatría,0.5,Vitaminas
4227,MED-5226,Pediatría,La Santé,Medellín,Alta (Invierno),Manual,33566.08,28256.85,5309.23,301,32,101,39.72,4.61,1196,3,3,191,1,0,0,Pediatría,0.5,Pediatría
4228,MED-5227,Antigripales,Abbott,Bogotá,Promoción,Automático (ML),40878.8,29065.64,11813.16,16,76,376,36.84,6.4,1156,0,11,339,1,1,1,Dermatológicos,0.5,Antigripales
4229,MED-5228,Vitaminas,Abbott,Cali,Normal,Automático (ML),19210.13,16185.94,3024.19,274,36,335,22.93,9.51,670,1,10,48,1,0,0,Pediatría,0.5,Vitaminas
4230,MED-5229,Vitaminas,Sanofi,Medellín,Normal,Proveedor Programado,63111.03,45599.11,17511.92,271,32,384,17.16,6.92,530,0,10,671,0,0,1,Pediatría,0.5,Vitaminas
4231,MED-5230,Pediatría,La Santé,Bogotá,Promoción,Automático (ML),57405.7,34892.58,22513.12,53,52,179,29.06,5.03,880,0,12,579,1,0,0,Gastrointestinales,0.5,Pediatría
4232,MED-5231,Antibióticos,Pfizer,Cartagena,Promoción,Manual,24481.27,17797.09,6684.18,285,77,453,25.38,0.55,769,0,5,532,0,0,0,Dermatológicos,0.5,Antibióticos
4233,MED-5232,Vitaminas,Genfar,Cartagena,Alta (Invierno),Manual,59875.62,46127.02,13748.6,98,43,149,15.66,7.03,469,2,10,352,0,0,1,Dermatológicos,0.25,Vitaminas
4234,MED-5233,Gastrointestinales,Roche,Cartagena,Promoción,Proveedor Programado,18325.51,11616.99,6708.52,404,63,311,3.96,5.95,95,2,14,160,0,0,1,Pediatría,0.75,Pediatría
4235,MED-5234,Vitaminas,Genfar,Bogotá,Alta (Epidemia),Proveedor Programado,64770.85,41362.42,23408.43,186,24,119,19.24,4.74,542,2,11,373,1,1,0,Dermatológicos,0.25,Vitaminas
4236,MED-5235,Analgésicos,Roche,Barranquilla,Normal,Proveedor Programado,8468.68,6203.27,2265.41,162,33,323,19.64,6.62,603,2,1,152,1,0,1,Cardiovasculares,0.75,Cardiovasculares
4237,MED-5236,Gastrointestinales,Bayer,Cali,Alta (Invierno),Manual,77586.61,51701.8,25884.81,245,62,446,26.56,5.82,809,0,11,736,0,0,0,Gastrointestinales,0.5,Gastrointestinales
4238,MED-5237,Antigripales,Sanofi,Bogotá,Normal,Automático (ML),56997.85,39906.39,17091.46,365,77,427,3.66,7.66,111,1,12,535,1,0,0,Pediatría,0.75,Pediatría
4239,MED-5238,Dermatológicos,Tecnoquímicas,Barranquilla,Normal,Proveedor Programado,36423.42,30346.36,6077.06,184,25,353,21.08,3.63,627,3,3,407,0,1,0,Cardiovasculares,0.5,Dermatológicos
4240,MED-5239,Dermatológicos,Bayer,Cartagena,Alta (Invierno),Automático (ML),59817.24,49317.54,10499.7,70,63,125,3.13,1.48,118,2,9,505,1,1,1,Pediatría,0.5,Dermatológicos
4241,MED-5240,Dermatológicos,Roche,Cali,Normal,Automático (ML),62602.7,51776.77,10825.93,366,50,383,5.76,3.91,139,1,1,274,0,1,0,Pediatría,0.5,Dermatológicos
4242,MED-5241,Cardiovasculares,MK,Barranquilla,Alta (Epidemia),Automático (ML),31188.39,19535.86,11652.53,271,59,240,21.57,6.93,641,1,12,650,1,1,0,Dermatológicos,0.5,Cardiovasculares
4243,MED-5242,Pediatría,Novartis,Cali,Normal,Automático (ML),26886.13,19515.53,7370.6,26,30,293,11.42,8.55,316,2,8,203,1,0,1,Pediatría,0.75,Pediatría
